class,class_index,point,start_frame,stop_frame,video_id
"['lemon', 'squeeze']","['105', '18']",6658,6655,7714,P02_123
"['skin', 'take']","['48', '0']",7745,7718,7780,P02_123
"['bin', 'close']","['36', '4']",7995,7987,8006,P02_123
"['light', 'turn-on']","['114', '6']",8158,8134,8158,P02_123
"['juicer', 'take']","['106', '0']",8308,8275,8313,P02_123
"['juice', 'pour']","['183', '9']",8558,8306,8881,P02_123
"['juicer', 'put']","['106', '1']",8970,8931,9012,P02_123
"['drawer', 'open']","['8', '3']",9258,9242,9293,P02_123
"['lemon', 'take']","['105', '0']",9333,9293,9412,P02_123
"['knife', 'take']","['4', '0']",9545,9528,9557,P02_123
"['knife', 'take']","['4', '0']",896,871,930,P02_123
"['lemon', 'cut']","['105', '7']",9583,9575,9678,P02_123
"['knife', 'put']","['4', '1']",9683,9683,9711,P02_123
"['lemon', 'take']","['105', '0']",9695,9690,9727,P02_123
"['lemon', 'insert']","['105', '5']",9883,9867,9916,P02_123
"['lemon', 'squeeze']","['105', '18']",10133,10128,10203,P02_123
"['skin', 'put']","['48', '1']",10846,10806,10860,P02_123
"['drawer', 'close']","['8', '4']",933,911,953,P02_123
"['juicer', 'put']","['106', '1']",11308,11244,11320,P02_123
"['crisp', 'put']","['229', '1']",11533,11512,11550,P02_123
"['bag', 'take']","['19', '0']",11621,11585,11694,P02_123
"['bag', 'put']","['19', '1']",11695,11684,11741,P02_123
"['cupboard', 'open']","['3', '3']",11795,11777,11882,P02_123
"['glass', 'take']","['10', '0']",11920,11892,11941,P02_123
"['glass', 'put']","['10', '1']",12033,12027,12059,P02_123
"['knife', 'put']","['4', '1']",1083,1074,1115,P02_123
"['bag', 'take']","['19', '0']",12283,12281,12334,P02_123
"['sugar', 'pour']","['102', '9']",12333,12325,12981,P02_123
"['bag', 'put']","['19', '1']",13045,12965,13086,P02_123
"['bag', 'close']","['19', '4']",13120,13040,13202,P02_123
"['bag', 'put']","['19', '1']",13245,13207,13300,P02_123
"['glass', 'take']","['10', '0']",13345,13319,13350,P02_123
"['sugar', 'pour']","['102', '9']",13370,13366,13427,P02_123
"['glass', 'put']","['10', '1']",13483,13459,13552,P02_123
"['hob', 'turn-on']","['24', '6']",13583,13547,13669,P02_123
"['drawer', 'open']","['8', '3']",13708,13698,13744,P02_123
"['basket', 'put']","['168', '1']",158,116,204,P02_124
"['basket', 'open']","['168', '3']",209,204,261,P02_124
"['powder:washing', 'take']","['234', '0']",908,856,930,P02_124
"['powder:washing', 'put']","['234', '1']",958,935,1027,P02_124
"['box', 'take']","['23', '0']",1083,984,1115,P02_124
"['box', 'open']","['23', '3']",1133,1105,1153,P02_124
"['powder:washing', 'scoop']","['234', '16']",1320,1156,1421,P02_124
"['powder:washing', 'insert']","['234', '5']",1433,1425,1547,P02_124
"['powder:washing', 'scoop']","['234', '16']",1833,1532,1905,P02_124
"['powder:washing', 'insert']","['234', '5']",1920,1906,1991,P02_124
"['box', 'close']","['23', '4']",2008,1993,2053,P02_124
"['box', 'insert']","['23', '5']",2083,2051,2127,P02_124
"['clothes', 'take']","['73', '0']",308,266,348,P02_124
"['box', 'take']","['23', '0']",2208,2097,2240,P02_124
"['powder:washing', 'scoop']","['234', '16']",2359,2250,2422,P02_124
"['lid', 'take']","['6', '0']",2508,2483,2541,P02_124
"['box', 'close']","['23', '4']",2545,2543,2614,P02_124
"['box', 'insert']","['23', '5']",2620,2582,2656,P02_124
"['bottle', 'take']","['15', '0']",2733,2661,2757,P02_124
"['cupboard', 'close']","['3', '4']",2833,2813,2892,P02_124
"['machine:washing', 'open']","['124', '3']",358,343,371,P02_124
"['bottle', 'open']","['15', '3']",2908,2890,3033,P02_124
"['liquid', 'pour']","['150', '9']",3045,3038,3208,P02_124
"['liquid', 'pour']","['150', '9']",3245,3213,3332,P02_124
"['liquid', 'pour']","['150', '9']",3345,3334,3426,P02_124
"['liquid', 'pour']","['150', '9']",3458,3433,3559,P02_124
"['bottle', 'close']","['15', '4']",3583,3567,3712,P02_124
"['drawer', 'close']","['8', '4']",3745,3717,3840,P02_124
"['cupboard', 'open']","['3', '3']",3883,3876,3909,P02_124
"['bottle', 'insert']","['15', '5']",3945,3904,3962,P02_124
"['cupboard', 'close']","['3', '4']",3970,3967,3998,P02_124
"['clothes', 'insert']","['73', '5']",434,375,498,P02_124
"['knob', 'turn-on']","['190', '6']",4058,4015,4163,P02_124
"['machine:washing', 'open']","['124', '3']",4183,4168,4229,P02_124
"['machine:washing', 'turn-on']","['124', '6']",4270,4191,4344,P02_124
"['cup', 'take']","['13', '0']",4445,4429,4476,P02_124
"['basket', 'move']","['168', '11']",4645,4481,4751,P02_124
"['cup', 'put']","['13', '1']",4808,4798,4853,P02_124
"['maker:coffee', 'turn-on']","['50', '6']",4858,4841,4947,P02_124
"['coffee', 'take']","['59', '0']",4895,4875,4922,P02_124
"['maker:coffee', 'open']","['50', '3']",4933,4921,4969,P02_124
"['towel', 'take']","['52', '0']",546,493,599,P02_124
"['coffee', 'insert']","['59', '5']",4983,4959,4997,P02_124
"['lid', 'open']","['6', '3']",5095,5082,5109,P02_124
"['water', 'pour']","['27', '9']",5120,5101,5497,P02_124
"['cover', 'close']","['89', '4']",5533,5514,5545,P02_124
"['tap', 'turn-on']","['0', '6']",5758,5750,5805,P02_124
"['tap', 'turn-off']","['0', '8']",5970,5951,5984,P02_124
"['jug', 'put']","['66', '1']",6133,6124,6188,P02_124
"['towel', 'insert']","['52', '5']",608,599,675,P02_124
"['cup', 'take']","['13', '0']",6283,6274,6343,P02_124
"['cup', 'empty']","['13', '20']",6508,6490,6552,P02_124
"['cup', 'put']","['13', '1']",6670,6573,6762,P02_124
"['maker:coffee', 'turn-on']","['50', '6']",6783,6770,6838,P02_124
"['drawer', 'close']","['8', '4']",7058,7026,7079,P02_124
"['bottle', 'open']","['15', '3']",7283,7278,7356,P02_124
"['milk', 'pour']","['64', '9']",7370,7358,7514,P02_124
"['machine:washing', 'close']","['124', '4']",683,645,713,P02_124
"['bottle', 'close']","['15', '4']",7533,7518,7603,P02_124
"['fridge', 'open']","['12', '3']",7683,7683,7722,P02_124
"['bottle', 'insert']","['15', '5']",7745,7723,7800,P02_124
"['fridge', 'close']","['12', '4']",7833,7795,7850,P02_124
"['spoon', 'take']","['1', '0']",8283,8264,8390,P02_124
"['coffee', 'mix']","['59', '10']",8420,8395,8580,P02_124
"['button', 'press']","['92', '21']",9683,9677,9721,P02_124
"['blender', 'take']","['82', '0']",9833,9724,9849,P02_124
"['blender', 'remove']","['82', '12']",9883,9840,9903,P02_124
"['blender', 'insert']","['82', '5']",10070,9907,10251,P02_124
"['drawer', 'open']","['8', '3']",771,709,796,P02_124
"['blender', 'take']","['82', '0']",10258,10255,10350,P02_124
"['box', 'insert']","['23', '5']",10345,10344,10387,P02_124
"['wire', 'insert']","['204', '5']",10445,10390,10624,P02_124
"['box', 'close']","['23', '4']",10633,10581,10760,P02_124
"['box', 'take']","['23', '0']",10783,10759,10829,P02_124
"['cupboard', 'open']","['3', '3']",10945,10935,10974,P02_124
"['box', 'insert']","['23', '5']",11008,10979,11050,P02_124
"['cupboard', 'close']","['3', '4']",11045,11045,11084,P02_124
"['cup', 'take']","['13', '0']",11233,11209,11251,P02_124
"['cupboard', 'open']","['3', '3']",833,784,855,P02_124
"['lid', 'put']","['6', '1']",283,272,309,P02_126
"['box', 'move']","['23', '11']",2895,2880,2978,P02_126
"['box', 'adjust']","['23', '17']",3108,2989,3140,P02_126
"['cupboard', 'close']","['3', '4']",3145,3144,3196,P02_126
"['glove', 'take']","['60', '0']",3345,3293,3376,P02_126
"['bag', 'put']","['19', '1']",3358,3349,3372,P02_126
"['glove', 'divide']","['60', '52']",3408,3377,3426,P02_126
"['glove', 'put']","['60', '1']",3633,3441,3636,P02_126
"['heat', 'check']","['65', '24']",345,310,445,P02_126
"['glove', 'move']","['60', '11']",3720,3694,3805,P02_126
"['cupboard', 'open']","['3', '3']",3870,3851,3917,P02_126
"['bag', 'insert']","['19', '5']",3933,3905,3934,P02_126
"['cupboard', 'close']","['3', '4']",3945,3943,3974,P02_126
"['glove', 'take']","['60', '0']",4008,3978,4029,P02_126
"['bin', 'open']","['36', '3']",4083,4076,4102,P02_126
"['glove', 'throw']","['60', '13']",4120,4104,4144,P02_126
"['hob', 'turn-off']","['24', '8']",4320,4284,4324,P02_126
"['plate', 'take']","['2', '0']",4658,4630,4775,P02_126
"['lid', 'take']","['6', '0']",458,451,501,P02_126
"['bag', 'move']","['19', '11']",4833,4825,4901,P02_126
"['plate', 'put']","['2', '1']",4908,4906,4960,P02_126
"['lid', 'take']","['6', '0']",4995,4960,5011,P02_126
"['pan', 'take']","['5', '0']",5033,5016,5061,P02_126
"['pie', 'insert']","['137', '5']",5095,5054,5228,P02_126
"['cover', 'put']","['89', '1']",5283,5257,5298,P02_126
"['plate', 'take']","['2', '0']",5433,5401,5461,P02_126
"['plate', 'put']","['2', '1']",5608,5571,5655,P02_126
"['fridge', 'open']","['12', '3']",5708,5697,5753,P02_126
"['pan', 'wrap']","['5', '36']",508,507,557,P02_126
"['yoghurt', 'take']","['98', '0']",5795,5773,5827,P02_126
"['fridge', 'close']","['12', '4']",5833,5832,5865,P02_126
"['drawer', 'open']","['8', '3']",5895,5889,5921,P02_126
"['drawer', 'close']","['8', '4']",6020,6019,6058,P02_126
"['yoghurt', 'put']","['98', '1']",6158,6057,6158,P02_126
"['yoghurt', 'scoop']","['98', '16']",6370,6335,6420,P02_126
"['yoghurt', 'put']","['98', '1']",6458,6426,6513,P02_126
"['glove', 'wear']","['60', '68']",658,624,722,P02_126
"['yoghurt', 'scoop']","['98', '16']",6545,6532,6610,P02_126
"['yoghurt', 'put']","['98', '1']",6645,6614,6709,P02_126
"['yoghurt', 'scoop']","['98', '16']",6708,6701,6790,P02_126
"['spoon', 'put']","['1', '1']",6808,6788,6860,P02_126
"['lid', 'take']","['6', '0']",6883,6857,6907,P02_126
"['yoghurt', 'wrap']","['98', '36']",6933,6901,6981,P02_126
"['yoghurt', 'take']","['98', '0']",7020,6986,7046,P02_126
"['fridge', 'open']","['12', '3']",7108,7078,7149,P02_126
"['yoghurt', 'insert']","['98', '5']",7183,7153,7272,P02_126
"['fridge', 'close']","['12', '4']",7270,7193,7314,P02_126
"['sink', 'empty']","['63', '20']",758,717,2442,P02_126
"['glove', 'remove']","['60', '12']",2471,2436,2547,P02_126
"['cupboard', 'open']","['3', '3']",2620,2611,2653,P02_126
"['box', 'hold']","['23', '34']",2745,2682,2773,P02_126
"['tablet', 'take']","['171', '0']",258,242,372,P02_127
"['tablet', 'take']","['171', '0']",496,362,518,P02_127
"['glass', 'put']","['10', '1']",1195,1178,1252,P02_127
"['tablet', 'hold']","['171', '34']",558,546,561,P02_127
"['jug', 'take']","['66', '0']",570,565,590,P02_127
"['water', 'pour']","['27', '9']",608,606,732,P02_127
"['jug', 'put']","['66', '1']",758,750,792,P02_127
"['glass', 'take']","['10', '0']",858,856,885,P02_127
"['water', 'drink']","['27', '60']",908,892,1156,P02_127
"['maker:coffee', 'lift']","['50', '33']",233,229,254,P02_128
"['cupboard', 'close']","['3', '4']",1245,1204,1260,P02_128
"['milk', 'take']","['64', '0']",1570,1560,1600,P02_128
"['milk', 'pour']","['64', '9']",1808,1799,2007,P02_128
"['water', 'pour']","['27', '9']",2508,2491,2554,P02_128
"['tap', 'turn-off']","['0', '8']",2533,2519,2570,P02_128
"['bottle', 'shake']","['15', '15']",2558,2540,2590,P02_128
"['bottle', 'empty']","['15', '20']",2595,2570,2636,P02_128
"['tap', 'turn-on']","['0', '6']",2633,2632,2744,P02_128
"['tap', 'turn-off']","['0', '8']",2708,2627,2725,P02_128
"['bottle', 'empty']","['15', '20']",2783,2779,2851,P02_128
"['bottle', 'close']","['15', '4']",2870,2856,2954,P02_128
"['bottle', 'throw']","['15', '13']",3008,2983,3032,P02_128
"['fridge', 'open']","['12', '3']",3208,3197,3242,P02_128
"['maker:coffee', 'turn-on']","['50', '6']",308,290,326,P02_128
"['bottle', 'take']","['15', '0']",3358,3318,3388,P02_128
"['fridge', 'close']","['12', '4']",3395,3385,3429,P02_128
"['maker:coffee', 'turn-on']","['50', '6']",3545,3522,3610,P02_128
"['bottle', 'open']","['15', '3']",3583,3576,3762,P02_128
"['lid', 'remove']","['6', '12']",3833,3797,3906,P02_128
"['bin', 'close']","['36', '4']",4058,4047,4076,P02_128
"['milk', 'pour']","['64', '9']",4158,4138,4281,P02_128
"['lid', 'take']","['6', '0']",4295,4268,4331,P02_128
"['bottle', 'insert']","['15', '5']",4558,4497,4611,P02_128
"['box', 'take']","['23', '0']",4658,4652,4703,P02_128
"['box', 'open']","['23', '3']",4795,4776,4835,P02_128
"['cereal', 'insert']","['99', '5']",5095,5093,5122,P02_128
"['cereal', 'take']","['99', '0']",5133,5132,5234,P02_128
"['cereal', 'insert']","['99', '5']",5233,5225,5268,P02_128
"['box', 'put']","['23', '1']",5445,5400,5475,P02_128
"['drawer', 'open']","['8', '3']",5495,5478,5530,P02_128
"['spoon', 'take']","['1', '0']",5570,5547,5670,P02_128
"['drawer', 'close']","['8', '4']",5645,5641,5701,P02_128
"['cereal', 'soak']","['99', '56']",5870,5819,6082,P02_128
"['spoon', 'put']","['1', '1']",6083,6080,6099,P02_128
"['spoon', 'take']","['1', '0']",6158,6100,6201,P02_128
"['coffee', 'mix']","['59', '10']",6220,6206,6418,P02_128
"['bin', 'open']","['36', '3']",6508,6411,6547,P02_128
"['maker:coffee', 'close']","['50', '4']",520,513,534,P02_128
"['maker:coffee', 'turn-on']","['50', '6']",758,722,765,P02_128
"['bowl', 'take']","['7', '0']",1145,986,1222,P02_128
"['lid', 'take']","['6', '0']",209,209,250,P02_129
"['lid', 'put']","['6', '1']",259,254,307,P02_129
"['kettle', 'put']","['44', '1']",958,946,1022,P02_129
"['jar', 'put']","['40', '1']",10795,10784,10831,P02_129
"['kettle', 'take']","['44', '0']",11020,10998,11034,P02_129
"['water', 'pour']","['27', '9']",11108,11097,11213,P02_129
"['hob', 'turn-on']","['24', '6']",11233,11217,11317,P02_129
"['kettle', 'put']","['44', '1']",11633,11626,11685,P02_129
"['lid', 'take']","['6', '0']",11720,11713,11759,P02_129
"['bag', 'take']","['19', '0']",11933,11927,11989,P02_129
"['bag', 'insert']","['19', '5']",12146,12074,12238,P02_129
"['bottle', 'take']","['15', '0']",12283,12261,12294,P02_129
"['oil', 'insert']","['31', '5']",12308,12298,12333,P02_129
"['bottle', 'insert']","['15', '5']",12470,12429,12501,P02_129
"['jar', 'take']","['40', '0']",12620,12591,12641,P02_129
"['jar', 'insert']","['40', '5']",12670,12645,12807,P02_129
"['jar', 'take']","['40', '0']",12820,12806,12853,P02_129
"['jar', 'insert']","['40', '5']",12858,12854,13095,P02_129
"['bag', 'take']","['19', '0']",13145,13099,13241,P02_129
"['pan', 'take']","['5', '0']",1158,1144,1197,P02_129
"['bag', 'insert']","['19', '5']",13270,13228,13349,P02_129
"['cupboard', 'close']","['3', '4']",13458,13431,13543,P02_129
"['lid', 'lift']","['6', '33']",13670,13623,13706,P02_129
"['lid', 'wrap']","['6', '36']",13720,13701,13776,P02_129
"['plate', 'take']","['2', '0']",13970,13921,14006,P02_129
"['plate', 'insert']","['2', '5']",14158,14110,14218,P02_129
"['box', 'take']","['23', '0']",14333,14317,14361,P02_129
"['fridge', 'open']","['12', '3']",14458,14456,14485,P02_129
"['box', 'insert']","['23', '5']",14508,14503,14571,P02_129
"['pan', 'put']","['5', '1']",1320,1260,1352,P02_129
"['fridge', 'close']","['12', '4']",14583,14573,14617,P02_129
"['bag', 'take']","['19', '0']",14795,14789,14829,P02_129
"['bag', 'close']","['19', '4']",14845,14825,14882,P02_129
"['bag', 'put']","['19', '1']",14883,14877,14916,P02_129
"['salt', 'move']","['38', '11']",14945,14919,14990,P02_129
"['lid', 'adjust']","['6', '17']",15008,14985,15060,P02_129
"['pan', 'take']","['5', '0']",15095,15080,15107,P02_129
"['cupboard', 'open']","['3', '3']",15158,15130,15167,P02_129
"['pan', 'insert']","['5', '5']",15208,15172,15466,P02_129
"['cupboard', 'close']","['3', '4']",15495,15469,15533,P02_129
"['pan', 'move']","['5', '11']",1421,1350,1433,P02_129
"['fridge', 'open']","['12', '3']",15733,15719,15783,P02_129
"['jar', 'take']","['40', '0']",15820,15788,15842,P02_129
"['jar', 'check']","['40', '24']",16008,15930,16080,P02_129
"['drawer', 'open']","['8', '3']",16083,16080,16130,P02_129
"['spoon', 'take']","['1', '0']",16133,16131,16183,P02_129
"['jar', 'put']","['40', '1']",16383,16356,16410,P02_129
"['lid', 'lift']","['6', '33']",16433,16408,16455,P02_129
"['lid', 'put']","['6', '1']",16495,16489,16543,P02_129
"['cupboard', 'open']","['3', '3']",1471,1454,1493,P02_129
"['alarm', 'set']","['111', '53']",16620,16549,16758,P02_129
"['heat', 'adjust']","['65', '17']",16783,16740,16818,P02_129
"['jar', 'take']","['40', '0']",16858,16822,16878,P02_129
"['jar', 'open']","['40', '3']",16908,16883,16993,P02_129
"['jar', 'open']","['40', '3']",17020,17007,17094,P02_129
"['lid', 'put']","['6', '1']",17108,17094,17136,P02_129
"['spoon', 'take']","['1', '0']",17145,17130,17158,P02_129
"['sauce', 'scoop']","['47', '16']",17195,17165,17228,P02_129
"['sauce', 'pour']","['47', '9']",17245,17230,17337,P02_129
"['bag', 'take']","['19', '0']",1533,1528,1600,P02_129
"['sauce', 'mix']","['47', '10']",17383,17363,17765,P02_129
"['spoon', 'put']","['1', '1']",17795,17785,17847,P02_129
"['lid', 'take']","['6', '0']",17845,17845,17878,P02_129
"['jar', 'close']","['40', '4']",17895,17877,17945,P02_129
"['fridge', 'open']","['12', '3']",18108,18084,18139,P02_129
"['jar', 'insert']","['40', '5']",18158,18050,18210,P02_129
"['fridge', 'close']","['12', '4']",18220,18215,18291,P02_129
"['tap', 'turn-on']","['0', '6']",18408,18358,18449,P02_129
"['hand', 'wash']","['11', '2']",18433,18418,18513,P02_129
"['tap', 'turn-off']","['0', '8']",18520,18512,18569,P02_129
"['cupboard', 'close']","['3', '4']",1645,1623,1652,P02_129
"['hand', 'dry']","['11', '14']",18583,18529,18632,P02_129
"['spoon', 'take']","['1', '0']",18633,18630,18667,P02_129
"['spoon', 'put']","['1', '1']",19208,19206,19252,P02_129
"['board:chopping', 'move']","['18', '11']",19283,19257,19497,P02_129
"['tray', 'take']","['35', '0']",19358,19331,19397,P02_129
"['tray', 'insert']","['35', '5']",19508,19505,19717,P02_129
"['glass', 'take']","['10', '0']",19858,19841,19905,P02_129
"['pasta', 'take']","['45', '0']",1745,1704,1842,P02_129
"['cupboard', 'open']","['3', '3']",19933,19924,19981,P02_129
"['glass', 'insert']","['10', '5']",19983,19976,20025,P02_129
"['glass', 'take']","['10', '0']",20058,20054,20107,P02_129
"['glass', 'insert']","['10', '5']",20133,20112,20159,P02_129
"['cup', 'take']","['13', '0']",20195,20186,20233,P02_129
"['cup', 'move']","['13', '11']",20283,20281,20385,P02_129
"['board:chopping', 'adjust']","['18', '17']",20420,20390,20448,P02_129
"['cup', 'take']","['13', '0']",20458,20431,20491,P02_129
"['cup', 'hang']","['13', '41']",20595,20574,20646,P02_129
"['cup', 'hang']","['13', '41']",20670,20640,20714,P02_129
"['bag', 'put']","['19', '1']",1858,1846,1873,P02_129
"['cup', 'hang']","['13', '41']",21020,20999,21101,P02_129
"['cupboard', 'open']","['3', '3']",21283,21274,21339,P02_129
"['cup', 'insert']","['13', '5']",21345,21339,21401,P02_129
"['cupboard', 'close']","['3', '4']",21408,21375,21448,P02_129
"['plate', 'take']","['2', '0']",21495,21448,21536,P02_129
"['plate', 'insert']","['2', '5']",21608,21573,21647,P02_129
