class,class_index,start_frame,stop_frame,video_id,point
TennisSwing,17,1239,1275,video_validation_0000935,1228
TennisSwing,17,1332,1371,video_validation_0000935,1392
TennisSwing,17,1428,1464,video_validation_0000935,1406
TennisSwing,17,1545,1593,video_validation_0000935,1540
TennisSwing,17,1632,1668,video_validation_0000935,1657
TennisSwing,17,1737,1770,video_validation_0000935,1707
TennisSwing,17,1830,1881,video_validation_0000935,1894
TennisSwing,17,1929,1971,video_validation_0000935,1971
TennisSwing,17,2034,2103,video_validation_0000935,2054
TennisSwing,17,15,195,video_validation_0000936,135
TennisSwing,17,582,837,video_validation_0000936,678
TennisSwing,17,861,972,video_validation_0000936,978
TennisSwing,17,1134,1260,video_validation_0000936,1246
TennisSwing,17,135,144,video_validation_0000937,122
TennisSwing,17,249,279,video_validation_0000937,240
TennisSwing,17,342,378,video_validation_0000937,390
TennisSwing,17,408,459,video_validation_0000937,395
TennisSwing,17,477,516,video_validation_0000937,503
TennisSwing,17,678,723,video_validation_0000937,738
TennisSwing,17,1191,1224,video_validation_0000937,1195
TennisSwing,17,1245,1269,video_validation_0000937,1237
TennisSwing,17,1320,1350,video_validation_0000937,1295
TennisSwing,17,237,588,video_validation_0000938,242
TennisSwing,17,753,1020,video_validation_0000938,729
TennisSwing,17,504,582,video_validation_0000939,478
TennisSwing,17,582,666,video_validation_0000939,648
TennisSwing,17,990,1023,video_validation_0000939,1031
TennisSwing,17,1047,1119,video_validation_0000939,1039
TennisSwing,17,1164,1224,video_validation_0000939,1213
TennisSwing,17,1272,1344,video_validation_0000939,1250
TennisSwing,17,1548,1626,video_validation_0000939,1630
TennisSwing,17,1644,1704,video_validation_0000939,1673
TennisSwing,17,2130,2196,video_validation_0000939,2169
TennisSwing,17,2241,2310,video_validation_0000939,2212
TennisSwing,17,2367,2421,video_validation_0000939,2338
TennisSwing,17,2586,2745,video_validation_0000939,2694
TennisSwing,17,279,399,video_validation_0000940,291
TennisSwing,17,411,543,video_validation_0000940,469
ThrowDiscus,18,642,819,video_validation_0000941,751
ThrowDiscus,18,1974,2136,video_validation_0000941,1997
ThrowDiscus,18,2385,2613,video_validation_0000941,2595
ThrowDiscus,18,3600,3855,video_validation_0000941,3601
ThrowDiscus,18,4371,4446,video_validation_0000941,4390
ThrowDiscus,18,4704,4902,video_validation_0000941,4707
ThrowDiscus,18,5649,5814,video_validation_0000941,5662
ThrowDiscus,18,6129,6357,video_validation_0000941,6297
ThrowDiscus,18,39,294,video_validation_0000942,180
ThrowDiscus,18,564,804,video_validation_0000942,785
ThrowDiscus,18,1200,1326,video_validation_0000942,1324
ThrowDiscus,18,1590,1812,video_validation_0000942,1734
ThrowDiscus,18,150,360,video_validation_0000943,379
ThrowDiscus,18,429,624,video_validation_0000943,494
ThrowDiscus,18,786,891,video_validation_0000943,899
ThrowDiscus,18,1899,2076,video_validation_0000943,1883
ThrowDiscus,18,2100,2259,video_validation_0000943,2168
ThrowDiscus,18,180,375,video_validation_0000944,302
ThrowDiscus,18,474,546,video_validation_0000944,549
ThrowDiscus,18,564,654,video_validation_0000944,602
ThrowDiscus,18,678,813,video_validation_0000944,670
ThrowDiscus,18,822,921,video_validation_0000944,944
ThrowDiscus,18,1074,1116,video_validation_0000944,1058
ThrowDiscus,18,1122,1143,video_validation_0000944,1097
ThrowDiscus,18,1146,1170,video_validation_0000944,1129
ThrowDiscus,18,1176,1197,video_validation_0000944,1191
ThrowDiscus,18,1200,1218,video_validation_0000944,1211
ThrowDiscus,18,1224,1245,video_validation_0000944,1229
ThrowDiscus,18,1251,1266,video_validation_0000944,1257
ThrowDiscus,18,1275,1293,video_validation_0000944,1276
ThrowDiscus,18,1302,1320,video_validation_0000944,1309
ThrowDiscus,18,1326,1344,video_validation_0000944,1365
ThrowDiscus,18,1353,1374,video_validation_0000944,1382
ThrowDiscus,18,1377,1401,video_validation_0000944,1383
ThrowDiscus,18,1404,1425,video_validation_0000944,1428
ThrowDiscus,18,1434,1452,video_validation_0000944,1479
ThrowDiscus,18,1458,1476,video_validation_0000944,1491
ThrowDiscus,18,1488,1506,video_validation_0000944,1500
ThrowDiscus,18,1512,1536,video_validation_0000944,1522
ThrowDiscus,18,1542,1563,video_validation_0000944,1545
ThrowDiscus,18,1566,1590,video_validation_0000944,1564
ThrowDiscus,18,1596,1617,video_validation_0000944,1620
ThrowDiscus,18,1620,1647,video_validation_0000944,1638
ThrowDiscus,18,1650,1674,video_validation_0000944,1642
ThrowDiscus,18,1680,1758,video_validation_0000944,1733
ThrowDiscus,18,1779,1842,video_validation_0000944,1795
ThrowDiscus,18,1875,1947,video_validation_0000944,1909
ThrowDiscus,18,1947,2007,video_validation_0000944,1999
ThrowDiscus,18,2010,2040,video_validation_0000944,2007
ThrowDiscus,18,2043,2064,video_validation_0000944,2038
ThrowDiscus,18,2064,2079,video_validation_0000944,2069
ThrowDiscus,18,2082,2097,video_validation_0000944,2107
ThrowDiscus,18,2100,2124,video_validation_0000944,2122
ThrowDiscus,18,2124,2139,video_validation_0000944,2138
ThrowDiscus,18,2142,2157,video_validation_0000944,2156
ThrowDiscus,18,2160,2181,video_validation_0000944,2175
ThrowDiscus,18,2184,2196,video_validation_0000944,2182
ThrowDiscus,18,2199,2214,video_validation_0000944,2194
ThrowDiscus,18,2214,2238,video_validation_0000944,2220
ThrowDiscus,18,2241,2313,video_validation_0000944,2311
ThrowDiscus,18,2328,2400,video_validation_0000944,2333
ThrowDiscus,18,2427,2484,video_validation_0000944,2425
ThrowDiscus,18,2487,2571,video_validation_0000944,2488
ThrowDiscus,18,2595,2676,video_validation_0000944,2627
ThrowDiscus,18,2685,2763,video_validation_0000944,2762
ThrowDiscus,18,2772,2838,video_validation_0000944,2845
ThrowDiscus,18,2859,2949,video_validation_0000944,2855
ThrowDiscus,18,2952,3030,video_validation_0000944,2978
ThrowDiscus,18,3240,3411,video_validation_0000944,3352
ThrowDiscus,18,3540,3675,video_validation_0000944,3630
ThrowDiscus,18,4164,4263,video_validation_0000944,4256
ThrowDiscus,18,4266,4311,video_validation_0000944,4332
ThrowDiscus,18,4314,4329,video_validation_0000944,4333
ThrowDiscus,18,4329,4344,video_validation_0000944,4357
ThrowDiscus,18,4347,4371,video_validation_0000944,4369
ThrowDiscus,18,4374,4389,video_validation_0000944,4371
ThrowDiscus,18,4392,4404,video_validation_0000944,4385
ThrowDiscus,18,4404,4431,video_validation_0000944,4386
ThrowDiscus,18,4431,4446,video_validation_0000944,4416
ThrowDiscus,18,4449,4464,video_validation_0000944,4446
ThrowDiscus,18,4464,4488,video_validation_0000944,4449
ThrowDiscus,18,4488,4593,video_validation_0000944,4584
ThrowDiscus,18,4599,4674,video_validation_0000944,4591
ThrowDiscus,18,4704,4800,video_validation_0000944,4708
ThrowDiscus,18,4803,4929,video_validation_0000944,4823
ThrowDiscus,18,4938,5010,video_validation_0000944,5024
ThrowDiscus,18,5031,5106,video_validation_0000944,5119
ThrowDiscus,18,5124,5232,video_validation_0000944,5138
ThrowDiscus,18,5244,5337,video_validation_0000944,5278
ThrowDiscus,18,5343,5409,video_validation_0000944,5390
ThrowDiscus,18,5442,5523,video_validation_0000944,5447
ThrowDiscus,18,5538,5613,video_validation_0000944,5525
ThrowDiscus,18,72,210,video_validation_0000945,133
ThrowDiscus,18,840,879,video_validation_0000945,858
ThrowDiscus,18,885,957,video_validation_0000945,943
ThrowDiscus,18,966,1065,video_validation_0000945,957
ThrowDiscus,18,1080,1260,video_validation_0000945,1083
ThrowDiscus,18,1269,1374,video_validation_0000945,1390
ThrowDiscus,18,1386,1569,video_validation_0000945,1406
ThrowDiscus,18,1578,1692,video_validation_0000945,1592
ThrowDiscus,18,1698,1854,video_validation_0000945,1684
ThrowDiscus,18,1866,1992,video_validation_0000945,1857
ThrowDiscus,18,2001,2166,video_validation_0000945,2111
ThrowDiscus,18,2175,2283,video_validation_0000945,2235
ThrowDiscus,18,2289,2472,video_validation_0000945,2279
ThrowDiscus,18,2478,2595,video_validation_0000945,2508
ThrowDiscus,18,2604,2751,video_validation_0000945,2778
ThrowDiscus,18,2757,2934,video_validation_0000945,2928
ThrowDiscus,18,2940,3045,video_validation_0000945,3039
ThrowDiscus,18,3054,3282,video_validation_0000945,3218
ThrowDiscus,18,3285,3456,video_validation_0000945,3396
ThrowDiscus,18,3462,3630,video_validation_0000945,3627
ThrowDiscus,18,3642,3711,video_validation_0000945,3702
ThrowDiscus,18,165,366,video_validation_0000946,333
ThrowDiscus,18,498,2466,video_validation_0000946,1388
ThrowDiscus,18,1,2943,video_validation_0000947,1171
ThrowDiscus,18,1,741,video_validation_0000948,456
ThrowDiscus,18,147,276,video_validation_0000949,137
ThrowDiscus,18,147,276,video_validation_0000950,169
VolleyballSpiking,19,129,210,video_validation_0000981,147
VolleyballSpiking,19,225,273,video_validation_0000981,228
VolleyballSpiking,19,375,426,video_validation_0000981,442
VolleyballSpiking,19,666,696,video_validation_0000981,708
VolleyballSpiking,19,1128,1167,video_validation_0000981,1157
VolleyballSpiking,19,1353,1395,video_validation_0000981,1363
VolleyballSpiking,19,1647,1710,video_validation_0000981,1708
VolleyballSpiking,19,1869,1914,video_validation_0000981,1936
VolleyballSpiking,19,2091,2208,video_validation_0000981,2126
VolleyballSpiking,19,2253,2292,video_validation_0000981,2300
VolleyballSpiking,19,2331,2418,video_validation_0000981,2328
VolleyballSpiking,19,2535,2568,video_validation_0000981,2528
VolleyballSpiking,19,2658,2703,video_validation_0000981,2715
VolleyballSpiking,19,2724,2739,video_validation_0000981,2723
VolleyballSpiking,19,2751,2769,video_validation_0000981,2729
VolleyballSpiking,19,2772,2784,video_validation_0000981,2801
VolleyballSpiking,19,2832,2862,video_validation_0000981,2865
VolleyballSpiking,19,3108,3147,video_validation_0000981,3120
VolleyballSpiking,19,3321,3333,video_validation_0000981,3339
VolleyballSpiking,19,3456,3492,video_validation_0000981,3480
VolleyballSpiking,19,174,186,video_validation_0000982,150
VolleyballSpiking,19,489,546,video_validation_0000982,492
VolleyballSpiking,19,1086,1104,video_validation_0000983,1090
VolleyballSpiking,19,1119,1146,video_validation_0000983,1142
VolleyballSpiking,19,1254,1299,video_validation_0000983,1228
VolleyballSpiking,19,1380,1416,video_validation_0000983,1388
VolleyballSpiking,19,1416,1449,video_validation_0000983,1470
VolleyballSpiking,19,1464,1497,video_validation_0000983,1471
VolleyballSpiking,19,1521,1560,video_validation_0000983,1509
VolleyballSpiking,19,1569,1590,video_validation_0000983,1594
VolleyballSpiking,19,1596,1614,video_validation_0000983,1614
VolleyballSpiking,19,1620,1641,video_validation_0000983,1631
VolleyballSpiking,19,1752,1770,video_validation_0000983,1770
VolleyballSpiking,19,1890,1911,video_validation_0000983,1921
VolleyballSpiking,19,1917,1935,video_validation_0000983,1939
VolleyballSpiking,19,1944,1962,video_validation_0000983,1941
VolleyballSpiking,19,1971,1989,video_validation_0000983,2017
VolleyballSpiking,19,1995,2019,video_validation_0000983,2033
VolleyballSpiking,19,2172,2196,video_validation_0000983,2205
VolleyballSpiking,19,2235,2268,video_validation_0000983,2289
VolleyballSpiking,19,2301,2334,video_validation_0000983,2292
VolleyballSpiking,19,2361,2394,video_validation_0000983,2339
VolleyballSpiking,19,2427,2451,video_validation_0000983,2432
VolleyballSpiking,19,2457,2478,video_validation_0000983,2463
VolleyballSpiking,19,2484,2493,video_validation_0000983,2478
VolleyballSpiking,19,2505,2523,video_validation_0000983,2479
VolleyballSpiking,19,2523,2541,video_validation_0000983,2522
VolleyballSpiking,19,2544,2562,video_validation_0000983,2557
VolleyballSpiking,19,2568,2592,video_validation_0000983,2597
VolleyballSpiking,19,2625,2667,video_validation_0000983,2614
VolleyballSpiking,19,2790,2829,video_validation_0000983,2799
VolleyballSpiking,19,2817,2844,video_validation_0000983,2804
VolleyballSpiking,19,2883,2922,video_validation_0000983,2870
VolleyballSpiking,19,2907,2931,video_validation_0000983,2932
VolleyballSpiking,19,2955,2985,video_validation_0000983,2937
VolleyballSpiking,19,3000,3018,video_validation_0000983,2975
VolleyballSpiking,19,3030,3045,video_validation_0000983,3019
VolleyballSpiking,19,3054,3066,video_validation_0000983,3062
VolleyballSpiking,19,3081,3090,video_validation_0000983,3101
VolleyballSpiking,19,3099,3117,video_validation_0000983,3122
VolleyballSpiking,19,3126,3138,video_validation_0000983,3125
VolleyballSpiking,19,3153,3165,video_validation_0000983,3160
VolleyballSpiking,19,3174,3189,video_validation_0000983,3179
VolleyballSpiking,19,3195,3210,video_validation_0000983,3216
VolleyballSpiking,19,3237,3264,video_validation_0000983,3262
VolleyballSpiking,19,3291,3327,video_validation_0000983,3307
VolleyballSpiking,19,3351,3390,video_validation_0000983,3362
VolleyballSpiking,19,489,525,video_validation_0000984,483
VolleyballSpiking,19,819,924,video_validation_0000984,810
VolleyballSpiking,19,1020,1074,video_validation_0000984,1072
VolleyballSpiking,19,1173,1302,video_validation_0000984,1166
VolleyballSpiking,19,261,318,video_validation_0000985,300
VolleyballSpiking,19,615,834,video_validation_0000985,586
VolleyballSpiking,19,897,1044,video_validation_0000985,896
VolleyballSpiking,19,1329,1392,video_validation_0000985,1395
VolleyballSpiking,19,1644,2019,video_validation_0000985,1695
VolleyballSpiking,19,2412,2607,video_validation_0000985,2385
VolleyballSpiking,19,3369,3600,video_validation_0000985,3474
VolleyballSpiking,19,3864,3915,video_validation_0000985,3943
VolleyballSpiking,19,4431,4623,video_validation_0000985,4503
VolleyballSpiking,19,4677,4911,video_validation_0000985,4830
VolleyballSpiking,19,4923,5025,video_validation_0000985,4993
VolleyballSpiking,19,5412,5589,video_validation_0000985,5496
VolleyballSpiking,19,81,120,video_validation_0000986,142
VolleyballSpiking,19,225,264,video_validation_0000986,281
VolleyballSpiking,19,369,420,video_validation_0000986,435
VolleyballSpiking,19,501,552,video_validation_0000986,559
VolleyballSpiking,19,30,81,video_validation_0000987,5
VolleyballSpiking,19,144,201,video_validation_0000987,184
VolleyballSpiking,19,288,330,video_validation_0000987,355
VolleyballSpiking,19,378,417,video_validation_0000987,392
VolleyballSpiking,19,459,495,video_validation_0000987,521
VolleyballSpiking,19,528,567,video_validation_0000987,556
VolleyballSpiking,19,615,651,video_validation_0000987,661
VolleyballSpiking,19,696,738,video_validation_0000987,731
VolleyballSpiking,19,783,807,video_validation_0000987,772
VolleyballSpiking,19,837,873,video_validation_0000987,858
VolleyballSpiking,19,918,945,video_validation_0000987,938
VolleyballSpiking,19,975,1011,video_validation_0000987,980
VolleyballSpiking,19,1062,1086,video_validation_0000987,1105
VolleyballSpiking,19,1113,1140,video_validation_0000987,1129
VolleyballSpiking,19,1176,1200,video_validation_0000987,1215
VolleyballSpiking,19,1218,1263,video_validation_0000987,1284
VolleyballSpiking,19,1311,1344,video_validation_0000987,1344
VolleyballSpiking,19,1383,1410,video_validation_0000987,1358
VolleyballSpiking,19,1494,1530,video_validation_0000987,1465
VolleyballSpiking,19,1572,1614,video_validation_0000987,1593
VolleyballSpiking,19,1665,1710,video_validation_0000987,1657
VolleyballSpiking,19,1728,1755,video_validation_0000987,1748
VolleyballSpiking,19,1818,1848,video_validation_0000987,1813
VolleyballSpiking,19,1869,1893,video_validation_0000987,1896
VolleyballSpiking,19,1932,1974,video_validation_0000987,1949
VolleyballSpiking,19,1998,2037,video_validation_0000987,2016
VolleyballSpiking,19,2094,2127,video_validation_0000987,2099
VolleyballSpiking,19,2151,2217,video_validation_0000987,2174
VolleyballSpiking,19,2277,2301,video_validation_0000987,2253
VolleyballSpiking,19,2364,2409,video_validation_0000987,2354
VolleyballSpiking,19,2433,2463,video_validation_0000987,2413
VolleyballSpiking,19,2499,2532,video_validation_0000987,2511
VolleyballSpiking,19,2583,2607,video_validation_0000987,2600
VolleyballSpiking,19,2631,2667,video_validation_0000987,2633
VolleyballSpiking,19,2706,2745,video_validation_0000987,2686
VolleyballSpiking,19,2799,2835,video_validation_0000987,2791
VolleyballSpiking,19,2904,2958,video_validation_0000987,2911
VolleyballSpiking,19,2988,3066,video_validation_0000987,2972
VolleyballSpiking,19,216,306,video_validation_0000988,243
VolleyballSpiking,19,339,897,video_validation_0000988,377
VolleyballSpiking,19,1617,2106,video_validation_0000988,1824
VolleyballSpiking,19,2427,2928,video_validation_0000988,2763
VolleyballSpiking,19,3129,3192,video_validation_0000988,3184
VolleyballSpiking,19,453,519,video_validation_0000989,477
VolleyballSpiking,19,537,576,video_validation_0000989,522
VolleyballSpiking,19,588,666,video_validation_0000989,611
VolleyballSpiking,19,678,732,video_validation_0000989,703
VolleyballSpiking,19,741,765,video_validation_0000989,765
VolleyballSpiking,19,804,852,video_validation_0000989,853
VolleyballSpiking,19,867,912,video_validation_0000989,900
VolleyballSpiking,19,939,999,video_validation_0000989,932
VolleyballSpiking,19,1602,1662,video_validation_0000990,1606
VolleyballSpiking,19,1836,1884,video_validation_0000990,1893
VolleyballSpiking,19,2025,2088,video_validation_0000990,2059
VolleyballSpiking,19,2361,2415,video_validation_0000990,2374
VolleyballSpiking,19,2499,2559,video_validation_0000990,2492
VolleyballSpiking,19,2763,2817,video_validation_0000990,2763
VolleyballSpiking,19,2991,3048,video_validation_0000990,3024
VolleyballSpiking,19,3108,3312,video_validation_0000990,3164
