class,class_index,point,start_frame,stop_frame,video_id
"['egg', 'break']","['53', '30']",4356,4288,4374,P02_120
"['lid', 'put']","['6', '1']",32091,32044,32120,P02_120
"['light', 'turn-on']","['114', '6']",32229,32150,32277,P02_120
"['bag', 'take']","['19', '0']",32394,32369,32423,P02_120
"['bag', 'close']","['19', '4']",32443,32421,32502,P02_120
"['jar', 'take']","['40', '0']",32502,32458,32511,P02_120
"['jar', 'put']","['40', '1']",32583,32501,32631,P02_120
"['cover', 'take']","['89', '0']",32732,32635,32857,P02_120
"['processor:food', 'wrap']","['147', '36']",33184,32858,33191,P02_120
"['lid', 'take']","['6', '0']",33222,33194,33227,P02_120
"['glove', 'take']","['60', '0']",33253,33238,33271,P02_120
"['bin', 'open']","['36', '3']",4439,4438,4469,P02_120
"['tablet', 'take']","['171', '0']",33288,33264,33347,P02_120
"['glove', 'put']","['60', '1']",33504,33464,33527,P02_120
"['lid', 'put']","['6', '1']",33617,33576,33627,P02_120
"['bowl', 'move']","['7', '11']",33847,33767,33901,P02_120
"['cutlery', 'put']","['58', '1']",34055,33897,34082,P02_120
"['board:chopping', 'take']","['18', '0']",34148,34022,34152,P02_120
"['glass', 'take']","['10', '0']",34167,34130,34174,P02_120
"['glass', 'put']","['10', '1']",34351,34309,34373,P02_120
"['blender', 'lift']","['82', '33']",34382,34379,34418,P02_120
"['board:chopping', 'put']","['18', '1']",34455,34414,34480,P02_120
"['box', 'move']","['23', '11']",2200,2184,2286,P02_120
"['shell:egg', 'throw']","['141', '13']",4473,4465,4490,P02_120
"['blender', 'put']","['82', '1']",34463,34463,34552,P02_120
"['glass', 'move']","['10', '11']",34527,34501,34536,P02_120
"['cloth', 'take']","['17', '0']",34549,34549,34607,P02_120
"['tap', 'turn-on']","['0', '6']",34685,34641,34700,P02_120
"['cloth', 'wash']","['17', '2']",34770,34683,34782,P02_120
"['tap', 'turn-off']","['0', '8']",34780,34724,34800,P02_120
"['cloth', 'squeeze']","['17', '18']",34875,34806,34887,P02_120
"['top', 'wash']","['42', '2']",35175,35019,35366,P02_120
"['flour', 'gather']","['75', '63']",35529,35371,35601,P02_120
"['top', 'wash']","['42', '2']",35607,35563,35735,P02_120
"['egg', 'mix']","['53', '10']",4853,4509,4969,P02_120
"['bin', 'open']","['36', '3']",35843,35809,35870,P02_120
"['rubbish', 'remove']","['54', '12']",35890,35839,35911,P02_120
"['bin', 'close']","['36', '4']",35919,35905,35940,P02_120
"['tap', 'turn-on']","['0', '6']",35986,35979,36041,P02_120
"['cloth', 'wash']","['17', '2']",36060,36044,36140,P02_120
"['tap', 'turn-off']","['0', '8']",36165,36131,36183,P02_120
"['cloth', 'squeeze']","['17', '18']",36215,36179,36264,P02_120
"['cloth', 'put']","['17', '1']",36251,36239,36315,P02_120
"['hand', 'dry']","['11', '14']",36444,36354,36484,P02_120
"['oven', 'turn-on']","['46', '6']",36572,36492,36587,P02_120
"['mixture', 'mix']","['71', '10']",5136,4970,5739,P02_120
"['drawer', 'close']","['8', '4']",36629,36587,36650,P02_120
"['egg', 'take']","['53', '0']",5776,5742,5792,P02_120
"['egg', 'pat']","['53', '32']",5812,5797,5833,P02_120
"['egg', 'pat']","['53', '32']",5893,5882,5950,P02_120
"['egg', 'break']","['53', '30']",5971,5955,6059,P02_120
"['bin', 'open']","['36', '3']",6108,6088,6159,P02_120
"['shell:egg', 'throw']","['141', '13']",6147,6130,6155,P02_120
"['egg', 'mix']","['53', '10']",6330,6193,6504,P02_120
"['fridge', 'open']","['12', '3']",2349,2290,2390,P02_120
"['shell:egg', 'take']","['141', '0']",6605,6490,6606,P02_120
"['rubbish', 'open']","['54', '3']",6628,6593,6650,P02_120
"['shell:egg', 'throw']","['141', '13']",6701,6651,6718,P02_120
"['mixture', 'mix']","['71', '10']",7222,6714,7487,P02_120
"['package', 'close']","['26', '4']",7518,7481,7556,P02_120
"['egg', 'take']","['53', '0']",7613,7562,7663,P02_120
"['fridge', 'open']","['12', '3']",7655,7655,7716,P02_120
"['egg', 'insert']","['53', '5']",7764,7700,7788,P02_120
"['milk', 'take']","['64', '0']",7794,7786,7854,P02_120
"['fridge', 'close']","['12', '4']",7905,7844,7908,P02_120
"['egg', 'take']","['53', '0']",2460,2377,2502,P02_120
"['glass', 'move']","['10', '11']",7968,7905,8024,P02_120
"['bottle', 'open']","['15', '3']",8042,8033,8096,P02_120
"['milk', 'pour']","['64', '9']",8150,8098,8340,P02_120
"['bottle', 'close']","['15', '4']",8416,8345,8434,P02_120
"['glass', 'take']","['10', '0']",8502,8467,8508,P02_120
"['milk', 'pour']","['64', '9']",8543,8498,8611,P02_120
"['glass', 'put']","['10', '1']",8671,8648,8712,P02_120
"['fridge', 'open']","['12', '3']",8790,8775,8841,P02_120
"['bottle', 'insert']","['15', '5']",8882,8843,8888,P02_120
"['fridge', 'close']","['12', '4']",8900,8892,8929,P02_120
"['fridge', 'close']","['12', '4']",2550,2507,2551,P02_120
"['bowl', 'hold']","['7', '34']",9442,8989,9521,P02_120
"['milk', 'mix']","['64', '10']",9254,8950,10685,P02_120
"['recipe', 'check']","['149', '24']",10746,10738,10810,P02_120
"['cupboard', 'open']","['3', '3']",10983,10904,10991,P02_120
"['bottle', 'take']","['15', '0']",11002,10971,11034,P02_120
"['package', 'take']","['26', '0']",11147,11059,11177,P02_120
"['salt', 'take']","['38', '0']",11218,11172,11236,P02_120
"['salt', 'put']","['38', '1']",11379,11241,11462,P02_120
"['package', 'put']","['26', '1']",11506,11457,11533,P02_120
"['bottle', 'open']","['15', '3']",11534,11529,11718,P02_120
"['egg', 'put']","['53', '1']",2575,2551,2631,P02_120
"['lid', 'take']","['6', '0']",11809,11759,11827,P02_120
"['extract:vanilla', 'pour']","['299', '9']",11900,11840,11943,P02_120
"['extract:vanilla', 'pour']","['299', '9']",11971,11947,12019,P02_120
"['bottle', 'close']","['15', '4']",12156,12024,12192,P02_120
"['bottle', 'put']","['15', '1']",12199,12196,12228,P02_120
"['mixture', 'mix']","['71', '10']",12481,12223,12598,P02_120
"['package', 'take']","['26', '0']",12609,12601,12733,P02_120
"['scissors', 'take']","['79', '0']",12739,12721,12759,P02_120
"['package', 'cut']","['26', '7']",12907,12748,12919,P02_120
"['scissors', 'put']","['79', '1']",12941,12930,12954,P02_120
"['egg', 'open']","['53', '3']",2664,2629,2701,P02_120
"['powder', 'pour']","['138', '9']",13118,12956,13283,P02_120
"['package', 'shake']","['26', '15']",13215,13111,13236,P02_120
"['bin', 'open']","['36', '3']",13254,13235,13391,P02_120
"['package', 'throw']","['26', '13']",13401,13387,13407,P02_120
"['bin', 'close']","['36', '4']",13428,13412,13433,P02_120
"['drawer', 'open']","['8', '3']",13630,13438,13636,P02_120
"['spoon', 'take']","['1', '0']",13664,13657,13707,P02_120
"['salt', 'take']","['38', '0']",13774,13757,13791,P02_120
"['salt', 'pour']","['38', '9']",13863,13786,13956,P02_120
"['salt', 'pour']","['38', '9']",13959,13938,14005,P02_120
"['egg', 'take']","['53', '0']",2718,2702,2780,P02_120
"['salt', 'put']","['38', '1']",14037,14007,14073,P02_120
"['spoon', 'put']","['1', '1']",14138,14000,14162,P02_120
"['mixture', 'mix']","['71', '10']",14784,14151,14814,P02_120
"['bottle', 'take']","['15', '0']",15018,14993,15053,P02_120
"['salt', 'take']","['38', '0']",15094,15057,15096,P02_120
"['bottle', 'insert']","['15', '5']",15249,15202,15258,P02_120
"['salt', 'put']","['38', '1']",15358,15265,15398,P02_120
"['cupboard', 'open']","['3', '3']",15436,15422,15468,P02_120
"['blender', 'take']","['82', '0']",15537,15491,15549,P02_120
"['box', 'open']","['23', '3']",15902,15663,15903,P02_120
"['egg', 'pat']","['53', '32']",2814,2777,2834,P02_120
"['box', 'take']","['23', '0']",15873,15871,16226,P02_120
"['blender', 'put']","['82', '1']",16006,15990,16036,P02_120
"['blender', 'take']","['82', '0']",16075,16059,16094,P02_120
"['blender', 'put']","['82', '1']",16135,16099,16222,P02_120
"['box', 'put']","['23', '1']",16285,16247,16290,P02_120
"['blender', 'attach']","['82', '64']",16392,16367,16427,P02_120
"['plug', 'remove']","['153', '12']",16577,16574,16639,P02_120
"['blender', 'attach']","['82', '64']",16752,16701,16771,P02_120
"['blender', 'turn-on']","['82', '6']",17066,17008,17122,P02_120
"['mixture', 'mix']","['71', '10']",17166,17070,17191,P02_120
"['paper', 'take']","['49', '0']",220,203,239,P02_121
"['paper', 'open']","['49', '3']",309,238,320,P02_121
"['scissors', 'take']","['79', '0']",1628,1600,1643,P02_121
"['paper', 'cut']","['49', '7']",1918,1769,2012,P02_121
"['scissors', 'put']","['79', '1']",2030,2009,2039,P02_121
"['paper', 'close']","['49', '4']",2100,2035,2105,P02_121
"['paper', 'insert']","['49', '5']",2204,2154,2220,P02_121
"['cupboard', 'close']","['3', '4']",2253,2216,2261,P02_121
"['scissors', 'take']","['79', '0']",2390,2367,2419,P02_121
"['paper', 'cut']","['49', '7']",2598,2423,2654,P02_121
"['paper', 'turn']","['49', '23']",2649,2633,2722,P02_121
"['paper', 'cut']","['49', '7']",2602,2600,2632,P02_121
"['paper', 'unroll']","['49', '39']",370,320,582,P02_121
"['paper', 'turn']","['49', '23']",2685,2633,2692,P02_121
"['paper', 'cut']","['49', '7']",2852,2697,2968,P02_121
"['paper', 'turn']","['49', '23']",2961,2921,3038,P02_121
"['paper', 'cut']","['49', '7']",3177,3040,3208,P02_121
"['paper', 'turn']","['49', '23']",3228,3213,3294,P02_121
"['paper', 'cut']","['49', '7']",3434,3291,3493,P02_121
"['paper', 'turn']","['49', '23']",3577,3495,3585,P02_121
"['paper', 'cut']","['49', '7']",3705,3590,3850,P02_121
"['paper', 'rip']","['49', '43']",4176,4089,4187,P02_121
"['paper', 'turn']","['49', '23']",4260,4188,4308,P02_121
"['tray', 'put']","['35', '1']",578,573,701,P02_121
"['paper', 'cut']","['49', '7']",4403,4284,4592,P02_121
"['paper', 'turn']","['49', '23']",4605,4590,4684,P02_121
"['paper', 'cut']","['49', '7']",4746,4672,4869,P02_121
"['scissors', 'put']","['79', '1']",4934,4873,4941,P02_121
"['paper', 'move']","['49', '11']",4992,4945,5001,P02_121
"['paper', 'take']","['49', '0']",5015,5006,5081,P02_121
"['paper', 'throw']","['49', '13']",5105,5090,5113,P02_121
"['paper', 'take']","['49', '0']",5136,5118,5153,P02_121
"['tray', 'move']","['35', '11']",5177,5160,5251,P02_121
"['paper', 'insert']","['49', '5']",5549,5308,5555,P02_121
"['cover', 'open']","['89', '3']",709,701,741,P02_121
"['paper', 'fold']","['49', '28']",5784,5532,5873,P02_121
"['paper', 'fold']","['49', '28']",5900,5759,5962,P02_121
"['paper', 'fold']","['49', '28']",6638,5967,6714,P02_121
"['drawer', 'close']","['8', '4']",6791,6777,6813,P02_121
"['drawer', 'open']","['8', '3']",6828,6818,6877,P02_121
"['drawer', 'open']","['8', '3']",6919,6912,6957,P02_121
"['clip', 'take']","['129', '0']",7013,6962,7356,P02_121
"['clip', 'attach']","['129', '64']",7670,7502,7794,P02_121
"['clip', 'attach']","['129', '64']",7787,7771,7968,P02_121
"['clip', 'attach']","['129', '64']",7751,7700,7995,P02_121
"['tray', 'mark']","['35', '94']",1020,746,1287,P02_121
"['blender', 'hold']","['82', '34']",8074,7977,8085,P02_121
"['blender', 'turn-on']","['82', '6']",8166,8090,8168,P02_121
"['mixture', 'mix']","['71', '10']",8220,8138,8280,P02_121
"['blender', 'turn-off']","['82', '8']",8290,8261,8300,P02_121
"['blender', 'divide']","['82', '52']",8313,8289,8364,P02_121
"['blender', 'put']","['82', '1']",8435,8368,8439,P02_121
"['drawer', 'sort']","['8', '40']",8810,8429,8856,P02_121
"['drawer', 'close']","['8', '4']",8844,8790,8895,P02_121
"['drawer', 'close']","['8', '4']",8914,8900,8989,P02_121
"['drawer', 'open']","['8', '3']",9006,8977,9024,P02_121
"['tray', 'remove']","['35', '12']",1291,1291,1319,P02_121
"['spoon', 'take']","['1', '0']",9033,9017,9066,P02_121
"['drawer', 'close']","['8', '4']",9084,9069,9089,P02_121
"['mixture', 'remove']","['71', '12']",10211,9143,10243,P02_121
"['spoon', 'shake']","['1', '15']",10307,10243,10323,P02_121
"['blender', 'insert']","['82', '5']",10551,10514,10607,P02_121
"['bowl', 'move']","['7', '11']",10807,10704,10814,P02_121
"['mixture', 'mix']","['71', '10']",10971,10809,10972,P02_121
"['bowl', 'take']","['7', '0']",11008,10980,11010,P02_121
"['mixture', 'pour']","['71', '9']",11461,11015,11647,P02_121
"['bowl', 'put']","['7', '1']",11734,11682,11829,P02_121
"['tray', 'put']","['35', '1']",1370,1324,1382,P02_121
"['paper', 'adjust']","['49', '17']",12023,11877,12103,P02_121
"['clip', 'move']","['129', '11']",12139,12096,12176,P02_121
"['bowl', 'take']","['7', '0']",12222,12216,12313,P02_121
"['mixture', 'pour']","['71', '9']",12794,12309,13735,P02_121
"['bowl', 'scrape']","['7', '25']",14097,13362,14919,P02_121
"['spoon', 'shake']","['1', '15']",14995,14933,15031,P02_121
"['bowl', 'scrape']","['7', '25']",15464,15191,15554,P02_121
"['spoon', 'shake']","['1', '15']",15571,15547,15633,P02_121
"['bowl', 'put']","['7', '1']",15651,15636,15679,P02_121
"['spoon', 'insert']","['1', '5']",15666,15643,15688,P02_121
"['cover', 'close']","['89', '4']",1418,1378,1442,P02_121
"['clip', 'remove']","['129', '12']",15717,15705,15724,P02_121
"['clip', 'put']","['129', '1']",15739,15727,15750,P02_121
"['clip', 'remove']","['129', '12']",15767,15755,15779,P02_121
"['clip', 'put']","['129', '1']",15802,15784,15803,P02_121
"['clip', 'remove']","['129', '12']",15806,15797,15818,P02_121
"['clip', 'put']","['129', '1']",15838,15819,15865,P02_121
"['spoon', 'take']","['1', '0']",15896,15867,15916,P02_121
"['top', 'flatten']","['42', '87']",15988,15917,16175,P02_121
"['spoon', 'insert']","['1', '5']",16202,16176,16209,P02_121
"['tray', 'shake']","['35', '15']",16230,16216,16341,P02_121
"['pen', 'put']","['291', '1']",1450,1444,1484,P02_121
"['bowl', 'take']","['7', '0']",16580,16534,16625,P02_121
"['bowl', 'insert']","['7', '5']",16742,16681,16769,P02_121
"['pan', 'take']","['5', '0']",16877,16870,16894,P02_121
"['pan', 'put']","['5', '1']",16969,16914,16970,P02_121
"['cupboard', 'open']","['3', '3']",17007,16973,17022,P02_121
"['cupboard', 'open']","['3', '3']",17079,17062,17120,P02_121
"['cupboard', 'search']","['3', '48']",19116,17272,19414,P02_121
"['cupboard', 'close']","['3', '4']",19463,19459,19514,P02_121
"['cupboard', 'close']","['3', '4']",19516,19501,19567,P02_121
"['tablet', 'move']","['171', '11']",233,204,246,P02_122
"['glove', 'wear']","['60', '68']",272,239,337,P02_122
"['glove', 'wear']","['60', '68']",1397,1333,1423,P02_122
"['jar', 'take']","['40', '0']",15804,15797,15837,P02_122
"['jar', 'put']","['40', '1']",15998,15964,16011,P02_122
"['jar', 'put']","['40', '1']",16037,15998,16068,P02_122
"['jar', 'take']","['40', '0']",16344,16330,16365,P02_122
"['spice', 'pour']","['85', '9']",16458,16449,16546,P02_122
"['spice', 'pour']","['85', '9']",16573,16555,16582,P02_122
"['jar', 'close']","['40', '4']",16612,16611,16662,P02_122
"['jar', 'put']","['40', '1']",16715,16663,16719,P02_122
"['fork', 'take']","['14', '0']",16688,16683,16710,P02_122
"['egg', 'mix']","['53', '10']",17125,16717,17288,P02_122
"['oven', 'open']","['46', '3']",1469,1397,1485,P02_122
"['board:chopping', 'take']","['18', '0']",17433,17291,17477,P02_122
"['pepper', 'slide']","['37', '61']",17781,17482,17941,P02_122
"['knife', 'put']","['4', '1']",17956,17946,17967,P02_122
"['board:chopping', 'put']","['18', '1']",18012,17972,18027,P02_122
"['egg', 'mix']","['53', '10']",18249,17978,18333,P02_122
"['tomato', 'take']","['43', '0']",18605,18464,18649,P02_122
"['tomato', 'hold']","['43', '34']",18658,18654,18746,P02_122
"['tap', 'turn-on']","['0', '6']",18764,18759,18825,P02_122
"['tomato', 'wash']","['43', '2']",19001,18818,19036,P02_122
"['tap', 'turn-off']","['0', '8']",19044,19040,19071,P02_122
"['tray', 'slide']","['35', '61']",1542,1480,1548,P02_122
"['hand', 'shake']","['11', '15']",19133,19076,19200,P02_122
"['tomato', 'put']","['43', '1']",19330,19250,19362,P02_122
"['knife', 'take']","['4', '0']",19366,19346,19388,P02_122
"['tomato', 'cut']","['43', '7']",19499,19377,19791,P02_122
"['tomato', 'cut']","['43', '7']",20156,19832,20252,P02_122
"['tomato', 'cut']","['43', '7']",20577,20251,20729,P02_122
"['tomato', 'cut']","['43', '7']",21075,20734,21216,P02_122
"['tomato', 'cut']","['43', '7']",21388,21232,21812,P02_122
"['tomato', 'cut']","['43', '7']",22382,21823,22532,P02_122
"['tomato', 'cut']","['43', '7']",22833,22537,23165,P02_122
"['glove', 'remove']","['60', '12']",1557,1548,1591,P02_122
"['tomato', 'cut']","['43', '7']",23304,23159,23657,P02_122
"['board:chopping', 'take']","['18', '0']",23752,23707,23779,P02_122
"['tomato', 'slide']","['43', '61']",24092,23773,24102,P02_122
"['board:chopping', 'put']","['18', '1']",24150,24145,24185,P02_122
"['egg', 'mix']","['53', '10']",24307,24213,24899,P02_122
"['bottle', 'take']","['15', '0']",25121,24965,25165,P02_122
"['bottle', 'open']","['15', '3']",25206,25170,25221,P02_122
"['oil', 'pour']","['31', '9']",25260,25219,25329,P02_122
"['bottle', 'close']","['15', '4']",25334,25332,25412,P02_122
"['bottle', 'put']","['15', '1']",25419,25415,25479,P02_122
"['tray', 'take']","['35', '0']",1668,1629,1770,P02_122
"['hob', 'turn-on']","['24', '6']",25515,25483,25598,P02_122
"['jar', 'move']","['40', '11']",25635,25593,25646,P02_122
"['bottle', 'move']","['15', '11']",25747,25644,25756,P02_122
"['oil', 'insert']","['31', '5']",25789,25761,25942,P02_122
"['bottle', 'take']","['15', '0']",25960,25940,25985,P02_122
"['bottle', 'open']","['15', '3']",26043,26001,26066,P02_122
"['oil', 'pour']","['31', '9']",26141,26070,26198,P02_122
"['bottle', 'close']","['15', '4']",26203,26202,26259,P02_122
"['bottle', 'put']","['15', '1']",26272,26264,26322,P02_122
"['box', 'take']","['23', '0']",26433,26402,26464,P02_122
"['tray', 'insert']","['35', '5']",1869,1780,1926,P02_122
"['fridge', 'open']","['12', '3']",26660,26607,26664,P02_122
"['box', 'insert']","['23', '5']",26708,26652,26730,P02_122
"['cheese', 'take']","['32', '0']",26758,26730,26808,P02_122
"['fridge', 'close']","['12', '4']",26816,26812,26868,P02_122
"['cheese', 'put']","['32', '1']",26976,26947,27029,P02_122
"['cupboard', 'open']","['3', '3']",27062,27014,27066,P02_122
"['grater', 'take']","['96', '0']",27061,27057,27152,P02_122
"['cupboard', 'close']","['3', '4']",27159,27156,27202,P02_122
"['grater', 'put']","['96', '1']",27236,27201,27298,P02_122
"['plate', 'take']","['2', '0']",27518,27438,27531,P02_122
"['glove', 'take']","['60', '0']",1971,1931,1974,P02_122
"['heat', 'check']","['65', '24']",27676,27661,27728,P02_122
"['egg', 'pour']","['53', '9']",28029,27916,28173,P02_122
"['mixture', 'move']","['71', '11']",28286,28172,28433,P02_122
"['plate', 'insert']","['2', '5']",28599,28567,28697,P02_122
"['heat', 'adjust']","['65', '17']",29116,29113,29167,P02_122
"['glove', 'take']","['60', '0']",29907,29902,29947,P02_122
"['glove', 'hang']","['60', '41']",30053,30017,30085,P02_122
